,record_id,borrower_id,borrower_age,borrower_income,business_uid,business_annual_income,business_annual_revenue,business_annual_expense,business_age,business_no_of_employees,loan_amount_asked,loan_amount_offered,loan_interest_rate,loan_duration_months,loan_monthly_payment,business_default,business_previous_loan,final_credit_score,final_loan_verdict
3025,95484,1403040,49,1310000,355359938450,210000,497000,262000,34,30,220000,198000.0,29,60,4125.0,0,0,575.0,1
3026,34185,4971340,46,1139000,271045485320,820000,6486000,5826000,32,90,31097000,29542150.0,23,54,615461.4583333330,0,0,700.0,1
3027,87991,3120380,55,813000,398093248050,680000,2346000,1228000,26,64,5935000,5638250.0,23,78,117463.54166666700,0,0,700.0,1
3028,77150,5844800,42,220000,231723713990,260000,2472000,943000,8,84,6254000,5628600.0,26,66,117262.5,0,0,550.0,1
3029,18053,9304680,47,84000,298780499460,60000,111000,101000,12,60,204000,183600.0,23,66,3825.0,0,0,500.0,0
3030,84860,9563920,53,1045000,329028243540,1790000,14014000,3808000,22,18,20421000,18378900.0,29,78,382893.75,0,0,600.0,1
3031,62871,6787760,40,948000,338890566260,430000,3229000,3058000,0,34,12950000,12302500.0,25,54,256302.08333333300,0,0,625.0,1
3032,56959,7035600,55,783000,371605448270,360000,2275000,817000,16,10,741000,666900.0,24,78,13893.75,0,0,425.0,0
3033,75200,7183480,43,1830000,259676968710,1020000,5777000,4402000,26,84,26000000,24700000.0,20,90,514583.3333333330,0,0,725.0,1
3034,11080,6318600,45,959000,288800753690,1290000,1921000,1674000,16,80,5075000,4821250.0,24,66,100442.70833333300,0,0,675.0,1
3035,59136,4801740,28,873000,372512999190,750000,1672000,1190000,34,92,1575000,1496250.0,25,66,31171.875,0,0,700.0,1
3036,23984,8047720,31,124000,281565822320,490000,4826000,1563000,26,70,9892000,9397400.0,27,48,195779.16666666700,0,0,650.0,1
3037,4489,7920000,36,909000,214750971380,1490000,5090000,4179000,38,76,10722000,10185900.0,28,78,212206.25,0,0,725.0,1
3038,3075,7872240,28,1444000,216499561470,320000,2951000,630000,38,50,9462000,8988900.0,25,72,187268.75,0,0,625.0,1
3039,82898,7607740,32,618000,281834030450,1990000,9791000,9036000,32,90,27336000,25969200.0,23,48,541025.0,0,0,725.0,1
3040,11377,4130660,33,790000,257408501090,400000,3492000,2955000,30,68,1118000,1062100.0,28,78,22127.083333333300,0,0,650.0,1
3041,63652,4890180,25,127000,288898034030,1570000,3441000,2296000,28,6,12842000,11557800.0,28,66,240787.5,0,0,550.0,1
3042,65534,8269000,56,842000,298142665120,1680000,13971000,12305000,2,92,62359000,56123100.0,28,66,1169231.25,0,0,525.0,1
3043,60098,9831160,28,1373000,210041194720,1910000,13216000,3109000,4,36,40010000,36009000.0,27,66,750187.5,0,0,550.0,1
3044,54068,5482980,28,293000,352559169850,1620000,1935000,1879000,4,52,3869000,3482100.0,25,60,72543.75,0,0,575.0,1
3045,35063,3891080,55,659000,354835092740,1100000,5226000,1944000,0,10,8452000,7606800.0,26,60,158475.0,0,0,550.0,1
3046,56538,7603220,43,1816000,255999388980,1440000,11874000,9960000,0,48,59113000,56157350.0,27,54,1169944.7916666700,0,0,700.0,1
3047,9090,6395540,51,761000,319203037900,950000,7090000,2833000,38,98,10023000,9521850.0,26,84,198371.875,0,0,700.0,1
3048,77402,9201340,25,449000,246826623640,740000,5522000,2947000,6,26,23666000,21299400.0,28,72,443737.5,0,0,525.0,1
3049,13104,4369500,58,1531000,318207000430,1350000,11979000,3769000,0,48,14852000,14109400.0,28,66,293945.8333333330,0,0,700.0,1
3050,23806,702500,27,1341000,375224539830,960000,6026000,3857000,8,38,17371000,15633900.0,28,60,325706.25,0,0,575.0,1
3051,81368,6769720,36,1784000,301795293190,600000,4753000,1806000,2,62,20651000,18585900.0,27,78,387206.25,0,0,500.0,0
3052,15798,9800900,45,803000,390718491530,1800000,14149000,9028000,14,96,15932000,15135400.0,20,72,315320.8333333330,0,0,675.0,1
3053,20375,9884600,30,874000,269509210380,560000,4377000,933000,26,56,15140000,14383000.0,27,54,299645.8333333330,0,0,700.0,1
3054,55495,6993640,29,1382000,402045676720,580000,785000,658000,4,8,2321000,1856800.0,26,54,38683.333333333300,0,0,375.0,0
3055,68199,177880,57,1649000,360376991470,1990000,15769000,7702000,24,50,13303000,12637850.0,24,90,263288.5416666670,0,0,700.0,1
3056,37911,1196900,56,862000,399275590490,1090000,6379000,3296000,8,86,14201000,13490950.0,24,78,281061.4583333330,0,0,625.0,1
3057,24371,3289160,37,709000,266944678660,1920000,15082000,13885000,22,80,10899000,10354050.0,23,90,215709.375,0,0,725.0,1
3058,41390,6009780,27,219000,279015545490,680000,932000,812000,14,46,3617000,3436150.0,22,66,71586.45833333330,0,0,625.0,1
3059,12556,5374900,33,802000,341610142370,50000,278000,135000,10,94,743000,668700.0,22,72,13931.25,0,0,450.0,0
3060,19735,7811420,52,441000,350390070550,200000,1476000,528000,24,46,5183000,4664700.0,25,60,97181.25,0,0,575.0,1
3061,74463,1559200,52,715000,321084082540,1520000,10336000,4897000,32,72,16546000,15718700.0,23,48,327472.9166666670,0,0,725.0,1
3062,99762,5046300,53,1307000,232103584430,750000,879000,865000,16,46,2359000,2241050.0,22,84,46688.541666666700,0,0,625.0,1
3063,25504,819420,36,1170000,319977047310,110000,720000,547000,10,24,2520000,2268000.0,28,48,47250.0,0,0,425.0,0
3064,27124,447620,40,170000,330894844520,730000,2355000,2218000,4,18,9802000,8821800.0,26,78,183787.5,0,0,425.0,0
3065,32141,8386100,51,74000,356938690150,1670000,4238000,3613000,24,94,13907000,13211650.0,24,54,275242.7083333330,0,0,725.0,1
3066,4243,7387500,30,1032000,352472721500,1130000,4981000,1149000,28,40,10011000,9510450.0,27,54,198134.375,0,0,700.0,1
3067,19254,8275180,43,1151000,345741489060,1220000,6282000,2093000,38,20,1779000,1601100.0,25,60,33356.25,0,0,600.0,1
3068,14370,2304840,36,1623000,232699999890,1610000,5666000,2433000,30,10,14732000,13258800.0,27,48,276225.0,0,0,550.0,1
3069,43383,6623600,57,1352000,321136783900,510000,893000,580000,18,78,793000,753350.0,24,48,15694.791666666700,0,0,650.0,1
3070,91651,4816920,37,104000,396753839410,480000,3821000,1416000,32,92,9565000,9086750.0,29,78,189307.29166666700,0,0,650.0,1
3071,66920,3652800,36,1070000,351132953000,620000,3488000,2934000,22,64,13778000,13089100.0,29,78,272689.5833333330,0,0,700.0,1
3072,7684,4186180,53,1008000,287171513360,460000,1080000,771000,38,98,2514000,2388300.0,24,90,49756.25,0,0,650.0,1
3073,76976,5081240,55,1302000,389644993970,1390000,6636000,2792000,14,10,3973000,3575700.0,29,78,74493.75,0,0,500.0,0
3074,65620,1117020,45,103000,304966627290,1940000,5242000,3760000,14,88,9616000,9135200.0,23,72,190316.66666666700,0,0,675.0,1
3075,55366,6297960,53,185000,212995185150,190000,883000,870000,24,32,4350000,3915000.0,26,66,81562.5,0,0,575.0,1
3076,95616,5644540,33,1584000,284257330070,1620000,5667000,4440000,8,54,12592000,11962400.0,23,78,249216.66666666700,0,0,625.0,1
3077,24409,2859320,53,408000,336143361900,520000,1501000,1203000,36,48,284000,269800.0,22,90,5620.833333333330,0,0,675.0,1
3078,61742,1628280,39,1868000,280649237110,1630000,13292000,11317000,32,20,26628000,23965200.0,26,66,499275.0,0,0,600.0,1
3079,88677,1561540,38,55000,331736966690,560000,2940000,1622000,36,10,8576000,7718400.0,26,66,160800.0,0,0,525.0,1
3080,27623,122100,41,1354000,324452192790,20000,133000,114000,18,92,270000,243000.0,20,66,5062.5,0,0,500.0,0
3081,40282,2051360,54,375000,390544172560,410000,4005000,1849000,38,26,19268000,17341200.0,29,66,361275.0,0,0,575.0,1
3082,63334,6339300,50,1809000,384038102500,10000,37000,24000,2,46,157000,125600.0,28,66,2616.6666666666700,0,0,325.0,0
3083,23827,2850340,48,674000,277883819900,1200000,9026000,7260000,22,84,41704000,39618800.0,29,84,825391.6666666670,0,0,725.0,1
3084,91716,7943580,53,422000,394464983200,1200000,3079000,1316000,4,76,5646000,5081400.0,29,60,105862.5,0,0,575.0,1
3085,37748,7845280,48,1214000,326633926510,1280000,9998000,6190000,12,60,8387000,7967650.0,21,90,165992.70833333300,0,0,675.0,1
3086,81316,1570860,50,137000,358644677160,1730000,12639000,6868000,16,78,7261000,6897950.0,20,72,143707.29166666700,0,0,675.0,1
3087,98528,4073380,31,1957000,255420845000,1700000,12672000,12377000,32,90,53542000,50864900.0,24,54,1059685.4166666700,0,0,725.0,1
3088,29486,8382080,39,1239000,379504912370,1280000,7115000,2917000,22,74,27367000,25998650.0,21,72,541638.5416666670,0,0,725.0,1
3089,78138,9131460,40,880000,243388904100,1080000,1785000,1269000,4,46,2981000,2682900.0,26,72,55893.75,0,0,550.0,1
3090,73602,8960620,52,619000,296340441290,1360000,8299000,4378000,12,12,16302000,14671800.0,25,54,305662.5,0,0,550.0,1
3091,87606,7333480,54,295000,369326475380,90000,498000,445000,26,12,873000,785700.0,20,60,16368.75,0,0,425.0,0
3092,21220,8785260,35,183000,262265311030,1010000,4116000,1889000,32,64,5351000,5083450.0,29,90,105905.20833333300,0,0,725.0,1
3093,97433,6433100,53,1430000,368883281210,1370000,3982000,3677000,2,44,14839000,13355100.0,26,54,278231.25,0,0,500.0,0
3094,77520,6207760,49,664000,221757532460,550000,4658000,4508000,18,20,11006000,9905400.0,25,54,206362.5,0,0,525.0,1
3095,26693,7629980,37,1175000,388912838810,1700000,12044000,3617000,18,52,41634000,39552300.0,28,54,824006.25,0,0,675.0,1
3096,97233,3361260,55,285000,292081702100,1280000,7828000,7561000,8,62,16648000,15815600.0,26,84,329491.6666666670,0,0,625.0,1
3097,60711,8287240,50,642000,216391674960,730000,6737000,5618000,18,82,10535000,10008250.0,22,84,208505.20833333300,0,0,650.0,1
3098,3800,6370500,33,1182000,377254505930,1050000,1268000,1225000,32,12,6039000,5435100.0,25,48,113231.25,0,0,600.0,1
3099,88273,7085320,52,78000,362068374910,870000,2700000,2072000,20,60,10325000,9808750.0,22,54,204348.95833333300,0,0,650.0,1
3100,52686,7230260,47,263000,370479030120,1140000,9850000,3497000,4,52,43916000,39524400.0,25,66,823425.0,0,0,575.0,1
3101,33273,6945600,30,1437000,384948311450,1330000,13227000,12341000,14,18,29500000,26550000.0,25,78,553125.0,0,0,550.0,1
3102,54854,5848760,33,1106000,245176424310,960000,7179000,1145000,12,10,17459000,15713100.0,27,48,327356.25,0,0,475.0,0
3103,94144,2334160,28,881000,337375936160,1080000,7971000,5047000,30,18,18566000,16709400.0,25,66,348112.5,0,0,600.0,1
3104,35094,5755100,38,1556000,372679538830,770000,3588000,1090000,20,88,618000,587100.0,25,66,12231.25,0,0,650.0,1
3105,79727,1478200,50,1246000,359378870160,1950000,17186000,9297000,14,20,66378000,59740200.0,28,66,1244587.5,0,0,550.0,1
3106,62845,7744060,55,280000,375128709350,1330000,7335000,7300000,4,10,9838000,7870400.0,25,60,163966.66666666700,0,0,400.0,0
3107,35895,6665280,28,1625000,295053374240,1260000,11370000,5163000,24,10,9092000,8182800.0,26,48,170475.0,0,0,550.0,1
3108,20979,9337780,48,1187000,244925037280,1590000,5363000,1935000,0,14,7889000,7100100.0,28,60,147918.75,0,0,600.0,1
3109,15491,2184660,53,79000,364729001460,980000,9472000,7742000,32,34,25982000,24682900.0,26,48,514227.0833333330,0,0,675.0,1
3110,83917,9259200,42,1232000,300010650190,1810000,17190000,14548000,38,50,20338000,19321100.0,21,60,402522.9166666670,0,0,700.0,1
3111,69932,9173060,57,1140000,285854628110,1840000,11735000,5518000,36,52,24558000,23330100.0,21,78,486043.75,0,0,725.0,1
3112,59970,9636720,54,1857000,272950463570,960000,4438000,1182000,18,74,1202000,1141900.0,23,84,23789.583333333300,0,0,650.0,1
3113,43178,2704460,37,1072000,394338964630,1710000,8874000,5856000,18,36,10654000,10121300.0,21,48,210860.41666666700,0,0,650.0,1
3114,90533,1434560,53,918000,272445945340,1280000,7196000,6072000,26,40,23870000,22676500.0,27,66,472427.0833333330,0,0,700.0,1
3115,50027,5910260,25,1513000,222325373930,1070000,5501000,3126000,38,42,6453000,6130350.0,20,66,127715.625,0,0,700.0,1
3116,60604,2454720,30,1471000,214905426670,580000,2940000,947000,38,94,2291000,2176450.0,27,54,45342.708333333300,0,0,700.0,1
3117,50575,5843840,33,57000,334710496670,1990000,14186000,12315000,14,56,46972000,44623400.0,25,78,929654.1666666670,0,0,675.0,1
3118,32693,7379520,29,1369000,223915162970,1020000,4266000,1034000,14,62,8458000,8035100.0,29,54,167397.91666666700,0,0,675.0,1
3119,14071,5736800,37,592000,296990458630,1420000,4867000,4776000,30,78,15899000,15104050.0,25,54,314667.7083333330,0,0,725.0,1
3120,70683,6600000,36,889000,267116745010,1320000,1876000,1369000,36,4,1803000,1622700.0,28,54,33806.25,0,0,550.0,1
3121,88238,3546440,59,1834000,329625532020,820000,2202000,2139000,36,40,8429000,8007550.0,26,84,166823.95833333300,0,0,675.0,1
3122,26518,7961020,51,1897000,277988573830,720000,3477000,1511000,28,80,17069000,16215550.0,28,48,337823.9583333330,0,0,700.0,1
3123,76639,5170900,32,450000,232577461340,80000,666000,345000,36,30,2611000,2349900.0,27,48,48956.25,0,0,475.0,0
3124,58560,3468660,37,1075000,307572378600,1270000,11206000,5603000,26,64,5651000,5368450.0,28,66,111842.70833333300,0,0,725.0,1
3125,22727,5492280,49,45000,365769817360,1150000,4751000,2068000,4,62,14928000,13435200.0,27,78,279900.0,0,0,575.0,1
3126,15143,6134280,51,492000,385276471760,270000,1918000,411000,12,92,8571000,7713900.0,25,72,160706.25,0,0,600.0,1
3127,66841,3314880,44,1062000,213311370420,720000,3128000,1262000,30,62,720000,684000.0,25,60,14250.0,0,0,700.0,1
3128,55742,5724960,49,935000,372156172080,1010000,6293000,1906000,0,86,11146000,10588700.0,28,78,220597.91666666700,0,0,725.0,1
3129,38849,7270780,33,80000,326617119890,1630000,14183000,5653000,36,86,8070000,7666500.0,23,54,159718.75,0,0,725.0,1
3130,76244,6551620,42,76000,368018775340,1140000,4243000,1563000,8,94,9567000,9088650.0,27,72,189346.875,0,0,625.0,1
3131,87624,7241280,31,1613000,381694522890,1760000,4917000,3890000,28,58,8904000,8458800.0,22,90,176225.0,0,0,725.0,1
3132,88825,2064080,49,1127000,340007964530,1830000,8459000,5358000,10,94,35488000,33713600.0,29,84,702366.6666666670,0,0,625.0,1
3133,824,4414160,41,710000,293076006110,960000,8332000,1734000,12,84,8359000,7941050.0,25,90,165438.54166666700,0,0,650.0,1
3134,69106,6025360,57,359000,348567218610,820000,3876000,2234000,18,44,5728000,5441600.0,27,66,113366.66666666700,0,0,625.0,1
3135,77109,2160300,52,1211000,300291634420,1670000,8036000,4215000,2,6,24345000,19476000.0,25,54,405750.0,0,0,350.0,0
3136,48875,8563320,27,613000,371006651500,1230000,10178000,3517000,12,68,7584000,7204800.0,27,48,150100.0,0,0,675.0,1
3137,63362,8953340,45,1968000,382200576940,900000,5888000,4904000,14,66,26340000,25023000.0,28,48,521312.5,0,0,650.0,1
3138,74666,6955580,33,1594000,300485849140,820000,6650000,6108000,38,36,31275000,29711250.0,27,66,618984.375,0,0,675.0,1
3139,40226,567240,45,514000,345455764350,810000,2570000,1164000,22,50,7525000,7148750.0,27,48,148932.29166666700,0,0,675.0,1
3140,25442,125040,39,926000,337790461060,1960000,13760000,2436000,20,94,44186000,41976700.0,28,84,874514.5833333330,0,0,675.0,1
3141,46820,9005340,26,537000,360514752760,1020000,6875000,6369000,2,72,6734000,6060600.0,29,66,126262.5,0,0,525.0,1
3142,97864,4096840,47,1874000,353352333290,1850000,15317000,7268000,22,10,54384000,48945600.0,27,54,1019700.0,0,0,550.0,1
3143,78254,2465120,43,1124000,336447690920,1480000,12915000,4066000,20,78,53411000,50740450.0,20,60,1057092.7083333300,0,0,675.0,1
3144,94497,6039120,41,1536000,290870100440,1210000,9970000,1767000,34,40,19934000,18937300.0,26,54,394527.0833333330,0,0,700.0,1
3145,30741,9093480,48,1959000,390825330870,1960000,3269000,3032000,30,92,8738000,8301100.0,25,66,172939.58333333300,0,0,725.0,1
3146,21726,2938380,31,393000,235206168800,1030000,3778000,1627000,30,54,1430000,1358500.0,26,72,28302.083333333300,0,0,725.0,1
3147,17662,157580,43,954000,222619122470,750000,2287000,1266000,22,90,180000,171000.0,22,60,3562.5,0,0,700.0,1
3148,28854,4828080,39,1058000,370422666270,130000,1001000,906000,10,56,408000,367200.0,24,48,7650.0,0,0,500.0,0
3149,34682,5531820,58,1854000,210178890580,900000,1214000,1202000,30,96,3894000,3699300.0,24,90,77068.75,0,0,700.0,1
3150,76788,7171780,58,1718000,223420995080,1760000,9845000,8493000,16,70,462000,438900.0,29,78,9143.75,0,0,675.0,1
3151,78477,4425400,36,1834000,316380102310,970000,8035000,2293000,12,26,2885000,2596500.0,28,48,54093.75,0,0,575.0,1
3152,745,9071420,58,424000,370611969990,1490000,14382000,10374000,8,14,59794000,53814600.0,29,54,1121137.5,0,0,500.0,0
3153,84515,7438560,35,1513000,280689391730,1730000,14734000,4936000,22,26,17787000,16897650.0,26,54,352034.375,0,0,650.0,1
3154,90749,89820,26,1862000,225042627320,1530000,12344000,12082000,10,92,48828000,46386600.0,22,66,966387.5,0,0,625.0,1
3155,40985,5508540,35,1473000,377500906110,1370000,9229000,3905000,14,38,23839000,22647050.0,21,90,471813.5416666670,0,0,650.0,1
3156,96126,4008420,35,1257000,313184732720,1210000,11556000,2801000,8,80,23068000,21914600.0,29,72,456554.1666666670,0,0,625.0,1
3157,99551,365980,25,183000,253085666330,1870000,10266000,10214000,16,78,14739000,14002050.0,21,84,291709.375,0,0,675.0,1
3158,61311,8523860,38,229000,359251890270,800000,6729000,3666000,36,2,6286000,5657400.0,27,54,117862.5,0,0,525.0,1
3159,24822,1160020,28,1476000,285711125150,160000,807000,787000,12,38,1864000,1677600.0,28,54,34950.0,0,0,525.0,1
3160,23179,8179480,56,1732000,255521720660,650000,973000,691000,12,24,814000,732600.0,27,48,15262.5,0,0,575.0,1
3161,87503,1585800,49,1767000,360809716520,770000,4344000,1032000,30,50,15962000,15163900.0,27,90,315914.5833333330,0,0,675.0,1
3162,87245,716120,31,1272000,303695244060,910000,2846000,2351000,28,42,10015000,9514250.0,21,54,198213.54166666700,0,0,675.0,1
3163,3854,1206140,29,1326000,385935521270,1830000,4654000,2247000,38,38,5148000,4890600.0,26,66,101887.5,0,0,700.0,1
3164,51338,1466480,59,461000,378759523580,1970000,5564000,2886000,28,14,755000,679500.0,26,66,14156.25,0,0,600.0,1
3165,40519,903800,56,629000,359605377670,1140000,3248000,2177000,26,60,833000,791350.0,22,66,16486.458333333300,0,0,725.0,1
3166,98346,3607220,28,842000,342672328620,530000,4204000,3021000,26,52,20147000,19139650.0,27,84,398742.7083333330,0,0,700.0,1
3167,24437,133440,46,761000,346761009470,740000,1050000,793000,0,4,4759000,4283100.0,27,48,89231.25,0,0,525.0,1
3168,5705,5344120,27,1751000,268159298220,1220000,3914000,3626000,4,36,7073000,6365700.0,29,66,132618.75,0,0,550.0,1
3169,39487,853860,53,618000,218363183170,1450000,7377000,2352000,12,16,2161000,1944900.0,27,48,40518.75,0,0,550.0,1
3170,4003,8237280,38,1830000,215865644920,1550000,9107000,5894000,34,36,20900000,19855000.0,25,66,413645.8333333330,0,0,700.0,1
3171,66076,60360,58,1070000,306923099520,240000,2327000,2268000,22,36,6722000,6385900.0,23,90,133039.58333333300,0,0,625.0,1
3172,2656,8603420,53,1068000,300527605770,790000,2481000,826000,12,62,6053000,5750350.0,24,66,119798.95833333300,0,0,650.0,1
3173,44520,6611040,54,631000,289155005410,1710000,1781000,1712000,30,4,784000,705600.0,29,72,14700.0,0,0,550.0,1
3174,62837,6271600,34,1474000,269489383670,1200000,9398000,3371000,12,44,29138000,27681100.0,28,54,576689.5833333330,0,0,650.0,1
3175,56180,8679680,31,804000,219251146590,40000,164000,132000,16,8,646000,516800.0,27,48,10766.666666666700,0,0,325.0,0
3176,22149,5508820,35,1080000,350319904020,1650000,14520000,5447000,0,78,49845000,47352750.0,24,90,986515.625,0,0,725.0,1
3177,40086,7767240,49,1034000,380185645300,670000,4661000,3034000,12,32,9794000,9304300.0,25,60,193839.58333333300,0,0,625.0,1
3178,18342,6264460,34,1784000,372728311250,710000,1025000,720000,10,10,3081000,2772900.0,21,54,57768.75,0,0,425.0,0
3179,67908,5280420,31,1783000,306922767820,880000,936000,935000,38,38,4507000,4281650.0,27,54,89201.04166666670,0,0,675.0,1
3180,84592,2757660,30,327000,364969438250,310000,2110000,1950000,12,28,6612000,5950800.0,26,54,123975.0,0,0,525.0,1
3181,42415,206980,56,1587000,222250784160,490000,3223000,1244000,34,62,117000,111150.0,20,90,2315.625,0,0,650.0,1
3182,21983,3663840,57,414000,258891669960,990000,9265000,3575000,8,26,2859000,2573100.0,26,48,53606.25,0,0,525.0,1
3183,84317,8669060,35,771000,252719157930,1360000,12656000,4128000,6,62,5221000,4959950.0,21,78,103332.29166666700,0,0,625.0,1
